timestamp,flow_l_min,temperature_c,pressure_bar,ph,anomaly
1947000,5.95,21.7,9.57,6.97,False
1948000,6.36,22.59,10.12,7.07,False
1949000,4.59,23.65,8.7,6.88,False
1950000,5.27,25.35,9.18,6.98,False
1951000,5.21,21.66,9.33,6.94,False
1952000,4.49,24.73,8.51,6.96,False
1953000,6.56,28.22,10.28,7.1,False
1954000,5.59,24.71,-4.06,6.99,True
1955000,5.2,23.82,9.24,6.89,False
1956000,5.09,23.22,9.17,6.99,False
1957000,4.49,24.53,8.62,6.92,False
1958000,4.56,24.77,8.8,6.88,False
1959000,5.37,25.79,9.34,7.03,False
1960000,5.3,24.48,9.02,6.91,False
1961000,5.43,26.02,9.32,7.06,False
1962000,4.62,23.92,8.73,7.01,False
1963000,3.94,22.37,8.22,6.93,False
1964000,6.22,23.47,9.72,7.08,False
1965000,3.69,25.45,8.14,6.87,False
1966000,3.64,28.84,8.18,6.99,False
1967000,6.63,25.84,10.31,7.13,False
1968000,6.31,24.28,9.89,7.02,False
1969000,6.12,24.51,10.06,6.99,False
1970000,6.32,25.36,10.27,7.13,False
1971000,6.09,28.25,9.84,7.09,False
1972000,4.42,24.5,8.54,6.97,False
1973000,4.51,24.17,8.46,7.05,False
1974000,5.05,27.34,11.46,7.05,True
1975000,5.88,27.24,9.59,7.18,False
1976000,4.32,21.12,8.52,6.88,False
1977000,4.82,22.32,8.93,6.91,False
1978000,6.62,25.34,10.23,7.11,False
1979000,18.31,24.87,9.95,6.97,True
1980000,5.17,24.26,9.25,7.04,False
1981000,4.88,27.66,8.99,7.11,False
1982000,4.91,23.6,8.79,6.87,False
1983000,2.76,24.85,7.34,6.93,False
1984000,4.73,20.21,8.6,6.84,False
1985000,6.54,27.18,10.47,7.17,False
1986000,3.73,27.43,7.84,7.07,False
1987000,5.29,25.78,9.49,7.12,False
1988000,5.39,24.71,9.21,7.11,False
1989000,2.24,26.12,7.03,6.88,False
1990000,3.94,25.09,8.18,6.99,False
1991000,4.22,26.48,8.41,7.01,False
1992000,3.61,22.07,7.58,6.86,False
1993000,4.3,40.89,8.36,7.02,True
1994000,4.93,30.11,9.02,7.08,False
1995000,5.2,24.64,9.21,6.95,False
1996000,5.53,25.92,9.36,6.99,False
1997000,5.27,22.75,9.08,7.04,False
1998000,6.09,27.04,9.73,7.0,False
1999000,5.82,20.26,9.75,7.01,False
2000000,4.6,23.51,8.56,7.0,False
2001000,5.82,26.62,9.52,7.1,False
2002000,5.71,26.98,9.83,7.02,False
2003000,6.33,22.81,9.96,6.96,False
2004000,6.2,23.6,9.96,7.05,False
2005000,5.78,19.86,9.52,6.86,False
2006000,5.52,22.3,9.61,6.87,False
2007000,4.98,24.64,9.08,4.11,True
2008000,6.09,21.99,9.61,7.09,False
2009000,3.62,26.83,8.1,6.99,False
2010000,3.52,26.6,7.91,6.92,False
2011000,3.67,22.05,7.66,6.95,False
2012000,4.75,23.16,8.81,6.94,False
2013000,5.31,25.84,9.17,7.11,False
2014000,5.63,23.86,9.27,6.96,False
2015000,4.68,27.56,9.03,7.01,False
2016000,3.54,23.25,7.57,6.8,False
2017000,4.85,20.15,8.64,6.84,False
2018000,4.25,27.2,8.39,7.06,False
2019000,5.11,26.42,9.08,7.03,False
2020000,4.88,27.11,9.0,6.99,False
2021000,4.4,23.75,8.29,6.88,False
2022000,5.41,27.61,9.3,7.04,False
2023000,3.8,24.78,8.1,11.25,True
2024000,5.24,25.95,9.23,7.13,False
2025000,5.89,23.94,9.85,7.06,False
2026000,3.45,28.32,7.63,6.92,False
2027000,5.14,24.06,9.19,6.9,False
2028000,5.38,23.33,9.51,6.94,False
2029000,7.48,25.1,11.15,7.12,False
2030000,7.34,23.96,10.7,7.19,False
2031000,6.04,24.55,9.58,6.99,False
2032000,4.05,25.55,8.07,7.01,False
2033000,4.9,25.44,8.79,7.05,False
2034000,3.27,25.6,7.78,6.86,False
2035000,3.99,27.89,8.43,7.02,False
2036000,2.62,26.42,7.31,6.86,False
2037000,6.8,27.01,10.6,7.04,False
2038000,5.5,9.6,9.21,7.1,True
2039000,5.94,25.2,9.53,7.11,False
2040000,4.16,24.06,8.51,6.87,False
2041000,4.31,22.6,8.39,6.92,False
2042000,4.72,25.4,8.88,6.92,False
2043000,5.0,26.01,8.87,6.94,False
2044000,5.69,29.56,9.68,7.17,False
2045000,7.15,27.78,10.94,7.18,False
2046000,5.5,25.07,9.31,6.95,False
2047000,13.4,23.45,10.13,6.99,True
2048000,4.26,25.52,8.29,6.89,False
2049000,6.6,23.08,10.02,7.05,False
2050000,5.78,23.89,9.8,7.11,False
2051000,5.65,29.25,9.56,7.11,False
2052000,4.22,27.23,8.36,6.92,False
2053000,3.06,25.59,7.46,6.89,False
2054000,4.8,24.69,9.07,7.08,False
2055000,4.11,26.96,8.19,7.06,False
2056000,6.41,24.82,10.07,6.97,False
2057000,4.62,22.76,8.43,7.02,False
2058000,2.69,24.13,7.14,6.92,False
2059000,2.83,25.31,7.44,6.82,False
2060000,6.51,22.2,10.09,6.95,False
2061000,7.14,22.72,10.66,6.96,False
2062000,12.3,27.53,9.3,6.97,True
2063000,6.48,26.2,10.44,7.08,False
2064000,4.13,24.24,8.2,6.93,False
2065000,4.31,27.37,8.36,6.92,False
2066000,5.12,22.28,9.19,6.9,False
2067000,4.5,22.57,8.66,6.91,False
2068000,4.25,22.66,8.55,6.93,False
2069000,4.75,26.39,8.98,7.05,False
2070000,3.86,25.99,8.25,9.49,True
2071000,4.47,22.15,8.63,6.96,False
2072000,18.05,24.77,10.49,7.11,True
2073000,4.04,25.8,8.43,6.93,False
2074000,12.12,26.61,9.66,7.17,True
2075000,4.7,22.43,8.59,6.99,False
2076000,5.82,27.62,9.64,7.13,False
2077000,5.62,23.75,9.67,6.92,False
2078000,5.61,25.68,9.49,7.02,False
2079000,4.26,22.2,8.36,6.86,False
2080000,3.67,21.8,8.08,6.91,False
2081000,3.74,28.26,8.24,6.93,False
2082000,4.82,25.56,8.78,7.06,False
2083000,4.76,25.31,9.03,6.97,False
2084000,4.52,24.38,8.64,6.86,False
2085000,4.55,22.25,8.56,6.9,False
2086000,4.59,26.54,8.95,7.01,False
2087000,5.11,24.98,9.08,7.04,False
2088000,4.11,24.67,8.23,6.88,False
2089000,6.67,25.68,10.11,7.05,False
2090000,6.22,21.69,9.67,6.93,False
2091000,6.49,23.54,10.12,6.95,False
2092000,4.73,23.78,8.58,6.97,False
2093000,3.61,24.34,7.67,6.97,False
2094000,3.78,23.35,-1.39,6.86,True
2095000,4.38,23.28,8.37,7.0,False
2096000,5.1,25.98,8.95,5.32,True
2097000,5.63,26.47,9.76,7.1,False
2098000,4.97,22.82,8.9,6.93,False
2099000,5.62,0.44,9.55,6.96,True
2100000,6.39,21.51,9.86,6.97,False
2101000,5.25,27.62,9.41,6.97,False
2102000,4.06,22.06,8.34,6.92,False
2103000,5.28,22.18,9.11,7.05,False
2104000,6.01,26.15,9.91,7.08,False
2105000,4.76,27.13,8.92,6.98,False
2106000,4.23,25.78,8.31,7.0,False
2107000,4.23,29.29,8.44,7.08,False
2108000,5.75,21.77,9.49,6.97,False
2109000,4.77,24.4,8.6,7.04,False
2110000,6.0,27.35,9.74,7.03,False
2111000,5.21,25.31,9.22,7.06,False
2112000,4.68,25.65,8.59,7.02,False
2113000,4.77,22.68,8.59,6.97,False
2114000,5.13,29.04,9.07,7.11,False
2115000,4.73,24.37,8.56,6.95,False
2116000,3.11,25.13,7.73,6.86,False
2117000,5.5,23.53,9.4,6.9,False
2118000,5.04,22.49,9.03,7.01,False
2119000,4.84,25.58,9.03,7.08,False
2120000,5.59,26.4,9.3,7.03,False
2121000,5.5,26.18,9.32,7.01,False
2122000,4.55,27.16,8.53,7.0,False
2123000,4.65,25.97,8.56,6.97,False
2124000,4.57,24.65,8.54,6.98,False
2125000,7.4,25.18,11.12,7.1,False
2126000,5.62,23.78,9.55,6.99,False
2127000,5.44,40.93,9.14,6.95,True
2128000,6.78,23.05,10.5,6.96,False
2129000,6.64,26.3,10.14,7.14,False
2130000,2.56,24.64,6.98,6.85,False
2131000,4.99,25.74,9.09,7.07,False
2132000,5.52,23.31,9.38,6.9,False
2133000,3.72,36.95,8.05,7.0,True
2134000,6.0,24.26,10.03,7.0,False
2135000,4.87,25.8,8.95,7.04,False
2136000,5.43,22.99,9.11,7.06,False
2137000,1.98,24.63,6.33,6.85,False
2138000,4.98,23.61,8.92,6.94,False
2139000,5.09,24.0,8.96,6.89,False
2140000,17.1,25.19,8.71,6.96,True
2141000,5.05,24.26,9.17,7.03,False
2142000,5.48,25.6,9.37,7.02,False
2143000,5.48,24.39,9.43,7.02,False
2144000,4.7,20.76,8.86,6.81,False
2145000,5.08,24.08,9.18,6.94,False
2146000,4.5,22.62,8.52,6.98,False
2147000,4.86,27.27,8.9,6.97,False
2148000,4.86,25.67,8.74,7.06,False
2149000,4.33,27.79,8.46,7.12,False
2150000,3.85,26.55,8.32,7.02,False
2151000,5.1,25.35,9.18,7.08,False
2152000,4.85,27.85,8.74,7.04,False
2153000,6.68,24.81,10.27,7.05,False
2154000,6.18,25.35,9.78,7.14,False
2155000,5.08,21.62,13.75,6.85,True
2156000,4.92,27.2,9.07,6.99,False
2157000,4.31,24.39,8.31,7.0,False
2158000,3.66,24.13,7.98,6.89,False
2159000,6.06,26.22,9.67,7.03,False
2160000,3.66,21.24,7.77,6.91,False
2161000,5.09,22.96,9.1,6.91,False
2162000,5.5,26.17,9.36,6.98,False
2163000,6.6,28.13,10.47,7.15,False
2164000,5.09,24.52,8.82,10.28,True
2165000,3.51,25.84,7.93,6.9,False
2166000,4.64,46.85,8.76,7.11,True
2167000,15.52,28.96,8.7,6.99,True
2168000,5.45,27.01,9.15,11.0,True
2169000,4.53,22.64,8.61,6.83,False
2170000,4.84,23.82,9.08,7.04,False
2171000,4.62,29.24,8.94,7.06,False
2172000,4.97,23.99,9.06,7.02,False
2173000,5.86,25.65,9.88,6.99,False
2174000,4.45,27.5,8.82,7.08,False
2175000,4.06,24.18,7.98,6.97,False
2176000,15.0,25.95,9.04,7.0,True
2177000,6.32,27.77,10.16,7.16,False
2178000,5.77,26.55,9.88,6.99,False
2179000,17.31,25.11,8.5,6.94,True
2180000,4.88,28.33,8.95,7.01,False
2181000,3.86,26.07,8.01,6.89,False
2182000,5.55,25.21,9.2,7.09,False
2183000,5.06,21.44,8.75,6.95,False
2184000,5.91,26.02,9.99,7.08,False
2185000,5.1,25.73,9.02,4.47,True
2186000,3.62,25.31,7.9,7.03,False
2187000,4.23,26.3,8.32,6.94,False
2188000,4.53,25.05,8.59,7.01,False
2189000,4.9,27.43,8.82,7.08,False
2190000,3.45,26.14,7.9,6.92,False
2191000,5.73,25.77,9.49,7.02,False
2192000,6.29,21.93,9.84,7.04,False
2193000,4.69,24.01,8.57,6.88,False
2194000,4.93,24.24,8.96,7.07,False
2195000,3.45,24.87,7.89,6.83,False
2196000,3.66,22.32,12.6,6.98,True
2197000,5.83,23.97,9.75,11.08,True
2198000,4.9,23.6,8.91,7.02,False
2199000,5.21,22.73,9.19,6.9,False
2200000,2.73,24.95,7.35,6.86,False
2201000,5.4,26.57,9.19,7.1,False
2202000,5.0,26.03,9.08,7.1,False
2203000,6.14,24.05,9.95,7.09,False
2204000,4.59,24.99,11.46,6.97,True
2205000,2.52,22.84,7.11,6.84,False
2206000,4.88,20.44,8.66,6.81,False
2207000,5.18,25.61,9.29,7.05,False
2208000,5.62,26.14,9.42,7.0,False
2209000,4.32,21.04,8.52,6.87,False
2210000,5.04,26.02,9.21,6.99,False
2211000,4.83,20.1,8.93,6.97,False
2212000,5.34,24.01,9.03,6.96,False
2213000,5.62,21.56,9.22,7.04,False
2214000,5.08,24.98,11.63,7.0,True
2215000,5.58,5.62,9.66,7.11,True
2216000,4.82,22.06,8.85,7.01,False
2217000,16.89,24.08,9.81,7.11,True
2218000,4.59,28.12,8.78,7.01,False
2219000,5.7,24.83,9.79,7.07,False
2220000,6.29,24.25,9.77,7.14,False
2221000,5.26,23.52,9.11,7.06,False
2222000,4.81,22.81,8.95,6.91,False
2223000,5.84,24.69,9.5,1.29,True
2224000,5.59,25.78,9.58,7.01,False
2225000,3.9,26.45,8.09,7.07,False
2226000,4.83,25.33,9.05,6.93,False
2227000,5.4,26.72,9.51,6.97,False
2228000,4.22,28.86,8.59,6.97,False
2229000,4.98,20.39,8.84,6.87,False
2230000,5.37,24.99,9.44,6.93,False
2231000,4.94,25.46,9.0,6.99,False
2232000,6.38,20.92,9.96,7.02,False
2233000,6.06,25.58,9.73,7.06,False
2234000,6.3,0.82,9.9,7.04,True
2235000,3.65,24.52,7.96,7.02,False
2236000,6.17,23.14,10.09,4.41,True
2237000,4.46,23.84,8.3,6.9,False
2238000,4.69,24.8,9.0,7.05,False
2239000,5.18,28.11,9.31,7.06,False
2240000,4.33,28.29,8.76,7.03,False
2241000,7.36,24.6,11.0,7.16,False
2242000,4.06,23.72,8.17,6.85,False
2243000,4.08,27.08,8.24,6.93,False
2244000,5.29,20.86,9.18,6.99,False
2245000,3.17,27.63,7.63,6.87,False
2246000,5.38,21.61,9.44,6.94,False
2247000,5.69,23.96,9.65,7.06,False
2248000,5.43,27.82,9.35,7.0,False
2249000,3.94,26.1,8.29,6.97,False
2250000,3.15,23.26,7.71,6.8,False
2251000,5.74,25.03,9.73,7.1,False
2252000,4.72,27.24,8.95,6.98,False
2253000,4.79,24.65,8.71,6.91,False
2254000,4.6,26.36,8.51,7.04,False
2255000,5.27,24.42,9.2,6.95,False
2256000,6.12,25.82,9.82,7.06,False
2257000,3.96,26.47,8.3,6.9,False
2258000,3.41,27.93,7.74,6.9,False
2259000,4.23,22.38,8.51,6.85,False
2260000,6.37,25.87,10.03,7.0,False
2261000,5.02,26.78,9.09,7.11,False
2262000,5.21,22.64,8.93,6.96,False
2263000,3.96,23.49,7.9,6.96,False
2264000,4.02,24.59,8.42,6.86,False
2265000,5.01,23.95,8.9,7.07,False
2266000,5.42,25.98,9.21,7.03,False
2267000,6.23,26.78,10.04,7.19,False
2268000,3.86,27.51,8.18,7.05,False
2269000,3.72,22.77,7.95,6.8,False
2270000,6.36,27.16,9.94,7.04,False
2271000,5.55,23.99,9.4,7.03,False
2272000,3.86,25.02,-3.91,6.95,True
2273000,5.17,23.64,9.05,6.9,False
2274000,4.36,27.65,8.47,7.08,False
2275000,6.98,20.13,10.28,6.92,False
2276000,4.1,28.12,8.42,6.97,False
2277000,4.99,24.99,9.09,7.09,False
2278000,4.76,25.41,8.67,6.93,False
2279000,5.55,24.43,9.57,7.01,False
2280000,5.58,22.34,9.34,6.89,False
2281000,3.83,25.14,8.24,7.04,False
2282000,4.19,24.44,8.57,6.92,False
2283000,4.36,26.59,8.62,6.96,False
2284000,14.82,21.92,9.18,7.05,True
2285000,4.62,26.69,8.95,7.07,False
2286000,5.57,28.23,9.6,7.0,False
2287000,5.7,23.91,9.58,7.03,False
2288000,5.05,24.41,9.15,7.03,False
2289000,6.07,24.68,9.88,7.01,False
2290000,4.43,23.87,8.49,6.89,False
2291000,5.91,26.79,9.89,7.08,False
2292000,5.1,25.2,-0.2,6.92,True
2293000,5.73,22.39,9.75,12.13,True
2294000,11.97,25.76,9.47,6.98,True
2295000,5.08,4.44,8.88,7.0,True
2296000,5.41,26.9,9.4,7.0,False
2297000,6.84,23.38,10.32,7.12,False
2298000,3.8,26.31,8.06,7.05,False
2299000,3.37,21.24,7.64,6.84,False
2300000,5.32,22.69,8.99,6.89,False
2301000,5.35,24.6,9.08,6.95,False
2302000,5.29,26.28,9.18,7.11,False
2303000,5.47,26.21,9.2,7.01,False
2304000,4.62,22.32,8.53,6.87,False
2305000,4.54,26.79,8.78,6.95,False
2306000,6.85,26.27,10.41,7.2,False
2307000,11.73,25.52,9.75,6.96,True
2308000,4.2,22.85,8.52,6.83,False
2309000,5.23,24.18,9.28,6.92,False
2310000,3.81,23.09,7.81,6.97,False
2311000,7.42,29.75,11.13,7.21,False
2312000,3.73,27.45,7.89,6.95,False
2313000,2.76,22.62,7.05,6.76,False
2314000,5.51,24.27,9.55,7.11,False
2315000,6.47,26.39,10.45,7.14,False
2316000,4.92,22.02,8.81,6.85,False
2317000,4.42,26.45,8.65,6.95,False
2318000,5.87,25.42,9.47,7.07,False
2319000,4.66,22.14,8.68,6.88,False
2320000,4.87,22.58,8.83,6.86,False
2321000,5.05,24.05,9.02,7.02,False
2322000,4.04,24.07,8.13,6.94,False
2323000,6.66,28.9,10.51,7.14,False
2324000,6.29,26.17,10.3,7.12,False
2325000,2.97,22.89,7.47,6.86,False
2326000,5.83,24.01,9.6,7.03,False
2327000,4.81,28.15,9.03,7.0,False
2328000,4.44,23.41,8.62,7.0,False
2329000,6.81,42.57,10.26,7.07,True
2330000,6.31,23.83,10.19,6.95,False
2331000,5.99,22.12,9.75,6.94,False
2332000,4.26,26.89,8.66,7.01,False
2333000,4.76,27.44,8.77,7.08,False
2334000,4.41,5.6,8.28,7.03,True
2335000,4.75,25.9,8.75,7.04,False
2336000,5.45,25.77,9.35,6.99,False
2337000,3.69,19.3,7.76,6.73,False
2338000,4.59,22.61,8.39,6.95,False
2339000,6.8,24.61,10.68,7.1,False
2340000,13.85,26.96,10.03,7.01,True
2341000,4.5,23.89,8.66,7.0,False
2342000,4.4,21.21,8.55,6.98,False
2343000,6.0,27.17,10.01,7.1,False
2344000,5.54,23.39,9.47,7.02,False
2345000,6.0,23.37,9.52,6.99,False
2346000,14.44,21.99,9.35,6.87,True
2347000,3.7,21.66,7.95,6.78,False
2348000,4.32,24.25,8.44,7.04,False
2349000,5.12,21.27,8.97,6.94,False
2350000,2.37,24.46,7.05,6.91,False
2351000,3.9,26.4,7.98,6.91,False
2352000,7.54,22.88,10.95,10.1,True
2353000,6.0,21.91,9.9,6.91,False
2354000,4.09,24.77,8.32,6.94,False
2355000,4.09,22.89,8.32,6.96,False
2356000,5.75,22.4,9.74,7.05,False
2357000,3.88,25.16,7.87,6.95,False
2358000,5.12,20.99,9.18,6.93,False
2359000,4.58,23.68,8.75,6.92,False
2360000,5.59,23.54,9.57,7.01,False
2361000,4.08,26.4,8.07,6.99,False
2362000,5.68,25.37,9.3,6.99,False
2363000,4.72,24.95,8.54,7.07,False
2364000,4.49,25.06,8.77,6.97,False
2365000,6.49,22.11,10.3,7.08,False
2366000,5.8,25.11,9.39,7.03,False
2367000,3.6,24.38,7.93,6.97,False
2368000,5.55,27.8,9.56,7.03,False
2369000,6.78,40.35,10.34,7.02,True
2370000,4.11,26.8,8.14,6.91,False
2371000,3.9,22.05,7.82,6.89,False
2372000,4.76,24.29,8.73,7.07,False
2373000,5.76,28.33,9.48,7.09,False
2374000,3.53,26.02,7.63,6.96,False
2375000,4.73,24.43,8.89,6.89,False
2376000,7.29,21.9,10.81,6.99,False
2377000,3.98,24.15,8.38,6.93,False
2378000,6.87,28.2,10.41,10.01,True
2379000,7.67,22.52,11.27,7.16,False
2380000,5.57,21.83,9.16,7.01,False
2381000,5.25,25.43,9.43,7.11,False
2382000,6.59,25.23,10.37,7.09,False
2383000,5.43,22.56,9.26,6.99,False
2384000,5.21,23.01,9.08,6.99,False
2385000,2.54,22.54,7.13,6.89,False
2386000,4.47,24.84,8.82,7.07,False
2387000,5.85,25.71,9.81,7.08,False
2388000,5.64,26.5,9.38,7.09,False
2389000,4.64,26.88,8.74,7.05,False
2390000,3.31,26.45,7.5,6.94,False
2391000,4.75,22.66,8.83,6.93,False
2392000,5.19,23.34,9.07,6.89,False
2393000,4.2,24.24,8.29,6.94,False
2394000,4.91,24.1,9.04,6.88,False
2395000,5.24,23.32,9.33,7.01,False
2396000,6.18,22.64,10.05,6.92,False
2397000,4.52,24.59,8.44,7.01,False
2398000,5.53,24.83,9.33,7.11,False
2399000,3.23,27.96,7.4,6.94,False
2400000,5.37,21.24,9.29,10.62,True
2401000,4.37,25.88,8.53,7.02,False
2402000,4.26,25.78,8.37,7.0,False
2403000,4.22,28.07,8.44,7.08,False
2404000,5.76,24.63,9.4,7.02,False
2405000,4.47,20.73,8.32,6.87,False
2406000,5.37,22.6,9.48,6.9,False
2407000,4.49,25.96,8.57,7.06,False
2408000,3.69,25.13,8.02,6.98,False
2409000,4.82,25.42,12.47,6.92,True
2410000,6.62,23.8,10.33,7.11,False
2411000,4.98,25.97,8.98,6.92,False
2412000,3.11,26.0,7.65,6.9,False
2413000,3.95,26.35,7.95,9.25,True
2414000,5.86,23.81,9.61,7.07,False
2415000,4.03,24.7,8.26,7.04,False
2416000,6.24,23.81,9.81,7.04,False
2417000,5.27,26.16,9.42,6.97,False
2418000,5.39,22.48,9.1,7.01,False
2419000,5.47,25.8,9.44,6.97,False
2420000,4.56,22.76,8.69,6.97,False
2421000,5.99,20.97,9.68,6.92,False
2422000,5.49,20.8,9.15,2.02,True
2423000,4.59,23.02,8.47,6.88,False
2424000,5.29,25.99,9.35,7.13,False
2425000,5.27,22.98,8.96,6.95,False
2426000,4.48,25.23,8.74,7.06,False
2427000,3.98,28.16,8.21,7.0,False
2428000,5.19,27.34,9.24,7.07,False
2429000,5.37,23.64,9.18,7.03,False
2430000,5.42,24.69,9.23,6.98,False
2431000,5.6,35.57,9.61,7.0,True
2432000,5.42,24.68,9.57,6.92,False
2433000,4.27,28.74,8.53,7.1,False
2434000,3.21,27.98,7.84,7.03,False
2435000,4.3,26.73,8.56,7.08,False
2436000,4.43,27.34,8.58,6.99,False
2437000,4.51,27.73,12.86,6.94,True
2438000,6.62,27.86,10.35,7.08,False
2439000,3.15,21.68,7.25,6.89,False
2440000,19.59,20.63,8.15,6.9,True
2441000,4.4,40.97,8.66,6.87,True
2442000,5.74,22.4,9.63,6.96,False
2443000,5.42,22.04,9.4,6.94,False
2444000,5.5,25.13,9.59,7.12,False
2445000,5.34,22.91,9.34,6.98,False
2446000,4.42,29.3,8.72,7.1,False
2447000,4.63,25.85,8.55,7.04,False
2448000,3.9,23.48,8.26,6.95,False
2449000,5.48,47.05,9.25,7.09,True
2450000,3.15,23.39,7.55,6.87,False
2451000,4.42,26.12,8.48,7.01,False
2452000,5.65,25.55,9.32,6.95,False
2453000,5.89,26.55,9.51,7.03,False
2454000,10.74,25.14,8.64,6.91,True
2455000,6.12,25.43,9.83,7.06,False
2456000,5.09,22.89,9.14,6.98,False
2457000,4.09,26.74,8.11,6.99,False
2458000,4.47,26.11,8.4,7.07,False
2459000,5.52,23.05,9.31,7.07,False
2460000,5.39,24.02,9.11,6.96,False
2461000,6.64,26.71,10.56,7.11,False
2462000,6.14,24.39,10.0,7.01,False
2463000,6.0,22.02,10.78,7.06,True
2464000,3.87,26.29,8.15,7.05,False
2465000,2.72,23.58,7.34,6.8,False
2466000,6.42,28.68,10.42,7.11,False
2467000,6.24,22.23,10.16,7.0,False
2468000,5.34,28.56,9.51,7.03,False
2469000,4.89,23.81,8.7,7.03,False
2470000,4.98,23.57,8.88,6.92,False
2471000,6.12,24.48,9.65,7.12,False
2472000,4.5,25.68,8.6,6.91,False
2473000,5.08,25.36,9.25,7.07,False
2474000,3.54,42.06,8.06,7.01,True
2475000,2.97,23.9,7.53,6.92,False
2476000,5.85,24.89,9.74,7.06,False
2477000,5.45,23.49,9.47,6.92,False
2478000,7.3,24.72,10.8,7.13,False
2479000,3.53,27.57,8.03,7.01,False
2480000,5.45,21.72,9.34,6.92,False
2481000,4.79,21.77,8.55,6.85,False
2482000,6.67,24.35,10.57,7.0,False
2483000,3.97,25.75,8.23,6.94,False
2484000,3.71,26.1,8.13,6.9,False
2485000,5.77,26.76,9.9,7.12,False
2486000,5.03,22.19,9.13,2.69,True
2487000,3.55,24.08,-4.91,6.94,True
2488000,4.31,24.97,8.38,6.97,False
2489000,5.38,27.26,9.35,6.97,False
2490000,3.46,48.44,7.92,7.0,True
2491000,5.79,21.99,9.64,6.89,False
2492000,6.43,24.59,10.03,6.97,False
2493000,5.1,26.11,8.98,7.11,False
2494000,13.91,22.68,9.13,6.88,True
2495000,4.44,26.05,8.77,6.93,False
2496000,2.34,25.18,6.93,6.84,False
2497000,4.06,25.26,8.35,6.93,False
2498000,6.22,25.64,10.07,7.03,False
2499000,3.61,26.28,8.16,6.88,False
2500000,4.42,25.39,8.71,6.97,False
2501000,3.61,25.41,7.87,6.91,False
2502000,2.79,27.57,7.09,7.03,False
2503000,5.36,25.62,9.15,6.97,False
2504000,3.61,22.45,8.05,6.8,False
2505000,4.39,23.86,8.32,6.96,False
2506000,4.59,23.1,8.8,6.94,False
2507000,4.85,25.18,8.71,6.97,False
2508000,5.36,25.59,9.53,7.0,False
2509000,5.06,25.26,8.89,7.02,False
2510000,5.52,23.74,9.58,6.98,False
2511000,4.42,26.77,8.33,7.09,False
2512000,4.83,24.95,9.0,7.04,False
2513000,5.05,28.67,9.08,7.03,False
2514000,4.41,25.69,8.5,7.07,False
2515000,6.26,26.26,9.81,7.02,False
2516000,4.04,13.78,8.34,6.95,True
2517000,7.18,24.42,10.65,7.05,False
2518000,7.21,24.53,10.57,7.13,False
2519000,5.24,23.78,9.21,7.01,False
2520000,7.73,21.94,11.31,7.0,False
2521000,4.49,26.43,8.67,6.91,False
2522000,3.97,46.08,8.34,6.93,True
2523000,13.17,25.64,9.67,7.06,True
2524000,6.78,23.66,10.4,7.05,False
2525000,5.96,26.98,9.95,7.17,False
2526000,4.89,22.32,8.89,6.9,False
2527000,5.07,24.71,9.06,6.97,False
2528000,4.48,25.15,8.34,6.98,False
2529000,5.28,25.61,9.27,6.94,False
2530000,6.7,26.74,10.4,7.21,False
2531000,2.99,26.88,7.37,6.9,False
2532000,5.31,23.38,9.13,7.07,False
2533000,4.77,29.4,9.11,6.99,False
2534000,5.65,24.65,9.61,6.95,False
2535000,5.48,28.38,9.38,7.05,False
2536000,5.27,29.82,9.38,7.09,False
2537000,6.27,23.52,10.2,7.1,False
2538000,4.51,25.57,8.56,7.04,False
2539000,6.44,24.41,10.08,7.02,False
2540000,4.19,22.44,8.41,6.94,False
2541000,4.69,27.05,8.69,7.11,False
2542000,5.35,24.87,9.25,7.0,False
2543000,2.35,25.99,6.96,6.82,False
2544000,4.48,25.68,8.66,6.93,False
2545000,7.5,20.75,10.84,7.12,False
2546000,5.03,14.37,9.11,7.02,True
2547000,5.39,26.1,9.1,7.13,False
2548000,5.62,25.53,9.46,7.11,False
2549000,4.6,27.39,8.48,6.98,False
2550000,5.17,21.93,8.83,6.94,False
2551000,5.33,27.89,9.37,7.0,False
2552000,4.75,27.83,8.99,7.05,False
2553000,3.97,27.41,8.39,6.9,False
2554000,4.27,25.99,8.3,7.06,False
2555000,3.98,24.05,7.96,6.9,False
2556000,5.59,27.92,9.68,7.1,False
2557000,6.01,26.38,9.61,7.02,False
2558000,5.01,22.67,8.98,6.96,False
2559000,5.08,19.65,8.88,6.88,False
2560000,5.06,26.21,9.14,7.08,False
2561000,5.77,23.97,9.71,7.08,False
2562000,5.25,21.64,9.0,6.9,False
2563000,5.84,24.92,9.91,7.07,False
2564000,3.56,20.12,7.58,6.79,False
2565000,4.51,25.41,-2.2,7.03,True
2566000,4.31,26.08,8.41,6.96,False
2567000,4.78,24.27,9.05,6.89,False
2568000,4.04,25.43,8.32,6.95,False
2569000,6.12,24.34,9.69,7.04,False
2570000,5.89,27.6,9.74,7.15,False
2571000,5.32,25.3,9.49,7.04,False
2572000,3.75,29.35,7.84,7.11,False
2573000,5.48,22.64,9.38,6.99,False
2574000,6.02,25.51,9.66,7.12,False
2575000,5.49,25.07,9.6,6.99,False
2576000,4.73,26.86,8.73,7.08,False
2577000,4.5,23.71,8.54,6.92,False
2578000,4.03,26.31,8.46,7.01,False
2579000,3.45,23.0,7.52,6.88,False
2580000,3.78,27.54,8.2,7.01,False
